user_id,username,email,profile_name,profile_heading,date_of_birth,relationship_status,body_type,children,smoker,location,age,my_story,personality_traits,communication_style,life_priorities,core_values,arrangement_preferences,age_min,age_max,location_preference,max_distance,lifestyle_interests,looking_for,profile_image,additional_image_1,additional_image_2,additional_image_3,additional_image_4,private_image_1,private_image_2,private_image_3,private_image_4,private_image_5,gender
1152,alexa444s,synergydating+alexa444s@gmail.com,alexa444s,Looking for fun!,15-04-2004,Single,hot,,No,"Sydney NSW, Australia",21.0,"I'm a down-to-earth babe who enjoys good company, real conversation and shared experiences. I'm in my 21s and based in Sydney NSW, Australia.  I'm looking for a mutually beneficial, low-drama arrangement that suits us both and fits around our lifestyles. If you value discretion, respect and a bit of fun, we’ll get along well.",realistic,playful,health,ambition,short_term,18.0,31.0,country wide,5km,music,"Looking for a confident, successful man who appreciates a hot woman with personality and ambition.",https://adultarrangements.com/wp-content/uploads/2024/05/IMG_9643.jpg,,,,,,,,,,Female
1153,Jan90_MLB,synergydating+Jan90_MLB@gmail.com,Jan90_MLB,"Generous, genuine gent • 35 • from Melbourne VIC, Australia • with a athletic vibe",12-01-1990,Single,athletic,,No,"Melbourne VIC, Australia",35.0,"I'm a respectful, established gent who enjoys creating relaxed, enjoyable connections with the right person. I'm in my 35s and based in Melbourne VIC, Australia.  I'm looking for a mutually beneficial, low-drama arrangement that suits us both and fits around our lifestyles. If you value discretion, respect and a bit of fun, we’ll get along well.",introverted,direct,health,ambition,discuss,30.0,45.0,country wide,5km,fine_dining,"Looking for a relaxed, adventurous woman who enjoys chemistry, good company and a bit of indulgence.",https://adultarrangements.com/wp-content/uploads/2024/04/IMG_20210706_201600.jpg,,,,,,,,,,Male
1154,Kiri,synergydating+Kiri@gmail.com,Kiri,"Generous, genuine gent • 38 • from Melbourne VIC, Australia • with a average vibe",02-03-1987,Single,average,,No,"Melbourne VIC, Australia",38.0,"I'm a respectful, established gent who enjoys creating relaxed, enjoyable connections with the right person. I'm in my 38s and based in Melbourne VIC, Australia.  I'm looking for a mutually beneficial, low-drama arrangement that suits us both and fits around our lifestyles. If you value discretion, respect and a bit of fun, we’ll get along well.",extroverted,playful,creativity,ambition,monogamous,33.0,48.0,country wide,10km,theater,"Hoping to meet a genuine, playful woman for regular catch‑ups, laughter and shared experiences.",https://adultarrangements.com/wp-content/uploads/2024/04/IMG_3059.jpeg,,,,,,,,,,Male
1159,Tom,synergydating+Tom@gmail.com,Tom,"Generous, genuine gent • 40 • from Melbourne VIC, Australia • with a average vibe",01-02-1985,Complicated,average,,Social,"Melbourne VIC, Australia",40.0,"I'm a respectful, established gent who enjoys creating relaxed, enjoyable connections with the right person. I'm in my 40s and based in Melbourne VIC, Australia.  I'm looking for a mutually beneficial, low-drama arrangement that suits us both and fits around our lifestyles. If you value discretion, respect and a bit of fun, we’ll get along well.",creative,direct,career,honesty,casual,35.0,50.0,country wide,20km,cooking,"Looking for a relaxed, adventurous woman who enjoys chemistry, good company and a bit of indulgence.",https://adultarrangements.com/wp-content/uploads/2024/04/Screenshot-2024-04-09-002251.jpg,,,,,,,,,,Male
1160,Unbeatable love,synergydating+Unbeatable love@gmail.com,Unbeatable love,"Generous, genuine gent • 22 • from Melbourne VIC, Australia • with a average vibe",27-08-2003,Single,average,,Yes,"Melbourne VIC, Australia",22.0,Have my own company in construction full time worker. Love sports and going out and chatting with people,creative,practical,family,ambition,discuss,18.0,32.0,country wide,50km,yoga,"Looking for a relaxed, adventurous woman who enjoys chemistry, good company and a bit of indulgence.",https://adultarrangements.com/wp-content/uploads/2024/04/IMG_3426.jpeg,,,,,,,,,,Male
1162,Lucindaxx,synergydating+Lucindaxx@gmail.com,Lucindaxx,"Fun, confident babe • 21 • from Melbourne VIC, Australia",20-03-2004,Rather Not Say,hot,,Vape,"Melbourne VIC, Australia",21.0,I’m a young ambitious girl who loves to indulge in quality food and fine wine!,progressive,practical,family,loyalty,marriage,18.0,31.0,country wide,50km,art,"Seeking a generous, established gentleman for a mutually beneficial connection. Let's enjoy the finer things in life together.",https://adultarrangements.com/wp-content/uploads/2024/04/AA88D2A1-E637-4F6F-8A78-C533468A1728.jpeg,,,,,,,,,,Female
1163,Dontknow,synergydating+Dontknow@gmail.com,Dontknow,"Generous, genuine gent • 30 • from Sydney NSW, Australia • with a average vibe",01-01-1995,Rather Not Say,average,,Vape,"Sydney NSW, Australia",30.0,"I'm a respectful, established gent who enjoys creating relaxed, enjoyable connections with the right person. I'm in my 30s and based in Sydney NSW, Australia.  I'm looking for a mutually beneficial, low-drama arrangement that suits us both and fits around our lifestyles. If you value discretion, respect and a bit of fun, we’ll get along well.",progressive,practical,travel,independence,discuss,25.0,40.0,country wide,30km,yoga,"Looking for a relaxed, adventurous woman who enjoys chemistry, good company and a bit of indulgence.",https://adultarrangements.com/wp-content/uploads/2024/04/1000001487.jpg,,,,,,,,,,Male
1164,King,synergydating+King@gmail.com,King,I am single and need girlfriend i am very very single,04-04-2002,Single,hot,,No,"Sydney NSW, Australia",23.0,I need girlfriend like spent me the time my weekend,introverted,practical,health,loyalty,casual,18.0,33.0,country wide,any,cooking,"Looking for a relaxed, adventurous woman who enjoys chemistry, good company and a bit of indulgence.",https://adultarrangements.com/wp-content/uploads/2024/04/Screenshot_20240410_200740_Google.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/Screenshot_20240410_200740_Google1.jpg,,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/Screenshot_20240410_200740_Google2.jpg,,,,,Male
1168,Smileycheese11,synergydating+Smileycheese11@gmail.com,Smileycheese11,Hello! How are you?,23-06-1998,Single,curvy,,No,"Singleton NSW, Australia",27.0,"Hi I’m Chealsee, I’m 25 years old. I love music, reading, gym, football, dancing, anything adrenaline related. I try to travel as much as I can. I love to talk, I can chat your ear off",ambitious,direct,growth,honesty,short_term,22.0,37.0,country wide,10km,cooking,"Keen to connect with a mature, generous man who values discretion, fun and good company.",https://adultarrangements.com/wp-content/uploads/2024/04/IMG_1414.jpeg,,,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/IMG_0805.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/IMG_0218.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/IMG_0129.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/IMG_2605.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/IMG_2511.jpeg,Female
1169,Aalalwoh,synergydating+Aalalwoh@gmail.com,Aalalwoh,"simple, successful, chill",01-01-1986,Single,slim,,No,"Melbourne VIC, Australia",39.0,"Venture capitalist, serial entrepreneur, well traveled, fun",progressive,playful,growth,adventure,travel,34.0,49.0,country wide,50km,sailing,"Looking for a relaxed, adventurous woman who enjoys chemistry, good company and a bit of indulgence.",https://adultarrangements.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-13-at-08.43.38.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/WhatsApp-Image-2024-04-13-at-08.43.381.jpeg,,,,,,,,,Male
1171,l1vel0vel3sbi4n,synergydating+l1vel0vel3sbi4n@gmail.com,l1vel0vel3sbi4n,The most interesting girl you'll ever meet,24-03-2006,Complicated,average,,Vape,"Sydney NSW, Australia",19.0,*I AM A LESBIAN* I am 18 and very friendly/sociable. I am very chatty and can probably make you laugh :),spontaneous,practical,wealth,compassion,casual,18.0,29.0,country wide,any,theater,"Looking for a confident, successful man who appreciates a average woman with personality and ambition.",https://adultarrangements.com/wp-content/uploads/2024/04/tempImagesrhgvh-scaled.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/tempImagerCxbJo.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/tempImaged8UIZC.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/tempImagequhS6T.jpg,,,,,,,Female
1174,Nutchy,synergydating+Nutchy@gmail.com,Nutchy,Who’s your daddy,07-09-1981,Divorced,slim,,No,"Melbourne VIC, Australia",44.0,You won’t be disappointed,introverted,thoughtful,family,growth,short_term,39.0,54.0,country wide,20km,golf,"Hoping to meet a genuine, playful woman for regular catch‑ups, laughter and shared experiences.",https://adultarrangements.com/wp-content/uploads/2024/04/2ac6b947-31a1-431f-940d-5a4121d9fd6c.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/05/IMG_3629.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/05/IMG_0500.jpeg,,,,,,,,Male
1175,BrisEnigma,synergydating+BrisEnigma@gmail.com,BrisEnigma,Witty. Petite. Curious.,07-08-1995,Single,petite,,No,"Brisbane QLD, Australia",30.0,"If you’re gonna ask me where I’m from, don’t bother._x000D_
Fashion and food loving gal receptive to someone similar.",introverted,intellectual,community,ambition,discuss,25.0,40.0,country wide,10km,art,"Seeking a generous, established gentleman for a mutually beneficial connection. Let's enjoy the finer things in life together.",https://adultarrangements.com/wp-content/uploads/2024/04/IMG_0950.jpeg,,,,,,,,,,Female
1176,Strawberryshortcake,synergydating+Strawberryshortcake@gmail.com,Strawberryshortcake,Are you ready to win??,22-05-1995,Single,average,,Vape,"Sunshine Coast QLD, Australia",30.0,"Let's play! I'll give you a win w/ no strings fun and games, with me guaranteeing you a victory! I’m a blonde Australian woman who has a semi-active lifestyle. I have a entrepreneurial mind with my own business &amp; Id love a fun time together. Despite our hectic lives, I'll make time for you. I crave a fun intimate connection.",realistic,direct,community,loyalty,short_term,25.0,40.0,country wide,5km,art,"Keen to connect with a mature, generous man who values discretion, fun and good company.",https://adultarrangements.com/wp-content/uploads/2024/04/Screen-Shot-2024-04-15-at-4.22.27-pm.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/508F50D3-D5AA-49DE-8BE5-3D2A0519ED9F.JPEG,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/Screen-Shot-2024-04-15-at-4.22.27-pm1.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/Screen-Shot-2024-04-15-at-1.13.30-pm.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/Screen-Shot-2024-04-15-at-1.13.45-pm.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/503FBE0C-2BDC-44DD-BBB2-86E0E8E55E25.JPEG,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/AF49FAE3-F908-4A6C-B107-9635C8BD4883.JPEG,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/Screen-Shot-2024-04-15-at-4.27.18-pm.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/Screen-Shot-2024-04-15-at-4.28.25-pm.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/Screen-Shot-2024-04-15-at-4.27.01-pm.jpg,Female
1178,troyt,synergydating+troyt@gmail.com,troyt,Generous Daddy seeking Baby to Spoil,01-01-1985,Rather Not Say,athletic,Rather not say,No,"Epping NSW, Australia",40.0,"Welcome to a slice of my world, where generosity meets fun in a vibrant blend of adventure and comfort. I believe that life's too short not to enjoy the finest things it has to offer, and even shorter to enjoy them alone. I'm a successful entrepreneur who loves to inject fun into the generosity I extend. Whether it’s spontaneous getaways, fine dining, or simply indulging in the luxuries of life, I’m looking to share it all.",progressive,practical,growth,adventure,open,35.0,50.0,country wide,20km,reading,"Hoping to meet a genuine, playful woman for regular catch‑ups, laughter and shared experiences.",https://adultarrangements.com/wp-content/uploads/2024/04/1.jpg,,,,,,,,,,Male
1186,flirtaciousphilomath,synergydating+flirtaciousphilomath@gmail.com,flirtaciousphilomath,"""Sweet Tooth Seeker: Unconventional Sugar Enthusiast Ready to Sweeten Your Life!""",09-09-1998,Single,petite,1,Vape,"Adelaide SA, Australia",27.0,"Hey there, Sugar Enthusiasts!_x000D_
_x000D_
I'm a dreamy girl with a taste for the finer things in life. Picture this: a bubbly, adventurous spirit wrapped in a package of sweetness and spice. If you're ready to indulge in a world of luxury, laughter, and unforgettable moments, then you've come to the right place! So, what makes me the perfect girl, you ask? Well, buckle up because here's what you can expect:_x000D_
_x000D_
🍬 Sweet Talker Extraordinaire: Whether it's over a cup of coffee or a midnight stroll, I'll keep you entertained with my quick wit and infectious laughter. Conversations with me are like diving into a jar of marshmallows. Soft, fluffy, and utterly irresistible._x000D_
_x000D_
🍫 Adventure Seeker: From cozy picnics in the park to spontaneous road trips or taking a flight over the oceans, I'm always up for an adventure. Let's explore the world together and create sweet memories that will last a lifetime._x000D_
_x000D_
🍦 Supportive Sidekick: Need a shoulder to lean on or someone to cheer you on? Consider me your personal cheerleader! I'm here to support you in all your endeavours and celebrate your successes like they're my own._x000D_
_x000D_
🍩 Unapologetically Quirky: Life is too short to be boring, don't you think? With me by your side, every moment is an opportunity for laughter, silliness, and unabashed fun. Let's embrace our quirks and create our own sweet symphony of joy._x000D_
_x000D_
If you're looking for a girl who's equal parts sweet and spicy, then I'm your girl! Let's embark on a sugary adventure together and turn the ordinary into something extraordinary._x000D_
_x000D_
Ready to add a little sugar to your life? Don't be shy -send me a message, and let's sprinkle some sweetness into each other's lives!_x000D_
_x000D_
Yours Truly,_x000D_
Flirtatious Philomath",progressive,thoughtful,wealth,ambition,long_term,22.0,37.0,country wide,10km,hiking,"Looking for a successful gent who enjoys great dates, real chemistry and mutually rewarding arrangements.",https://adultarrangements.com/wp-content/uploads/2024/04/70461582088__43231E58-F5D4-4BC2-80A4-DD7A84DB2919-scaled.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/IMG_5044.JPG,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/IMG_5017.JPG,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/IMG_1639.JPG,,,,,Female
1187,Sydneyanon,synergydating+Sydneyanon@gmail.com,Sydneyanon,New To This,14-07-1983,Single,athletic,,Vape,"Sydney NSW, Australia",42.0,"Crypto OG that spends way too much time sitting in front of a laptop. Fun, Fit and serious about health.",empathetic,thoughtful,health,adventure,monogamous,37.0,52.0,country wide,10km,reading,Keen to connect with a confident woman who knows her worth and enjoys being looked after.,https://adultarrangements.com/wp-content/uploads/2024/04/IMG_2957.jpeg,,,,,,,,,,Male
1188,tahliaw99,synergydating+tahliaw99@gmail.com,tahliaw99,"Vivacious, Well Educated Young Lady",14-04-1999,Single,slim,,No,"Brisbane QLD, Australia",26.0,"Hello! It’s so nice to meet you. To cut to the chase – I am a professional, intelligent younger woman in Brisbane who quite simply has a taste for older men. I lead a busy lifestyle, working within a competitive industry within bidding and tendering, and between my career and my personal goals, I just don’t have the time to waste on men who can’t keep up with me. I am well educated, well spoken, with a taste for the finer things in life. I value connection over shallower pursuits. To me, an ideal date encompasses great conversation, shared laughs, and shared experiences! I am a very genuine person, and good manners, empathy and emotional intelligence are very important to me. I would love to get to know you – as I’m only free a few nights a week, I’d like to fill those nights with wonderful times shared x",analytical,playful,wealth,loyalty,monogamous,21.0,36.0,country wide,5km,fashion,"Keen to connect with a mature, generous man who values discretion, fun and good company.",https://adultarrangements.com/wp-content/uploads/2024/04/EFBDD6D4-4635-45D3-A96E-EFF7FB4B26DB.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/E2AE08CE-6386-463B-91F6-AC2C006FC5CC.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/D1A55091-2A80-483E-8692-4A33AE8FE764.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/210EEC8B-B0F3-49EF-BA69-F25366718963.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/AB2949C4-C838-463A-AEE3-8CC78AC8F113.jpeg,,,,,,Female
1191,Miss Miniature,synergydating+Miss Miniature@gmail.com,Miss Miniature,"Sugar, Spice, and Everything Nice",27-02-2004,Rather Not Say,petite,,No,"Sydney NSW, Australia",21.0,"Just your local small asian SB looking for some of your sugar ✨ in exchange for a genuine connection, fun dates, stay ins, food and more :) I like cuddling my dog, going out, playing games, watching shows or doom scrolling the media. Just your average young adult activities",extroverted,intellectual,community,growth,long_term,18.0,31.0,country wide,any,golf,"Hoping to meet a caring, respectful gent who enjoys spoiling and being spoiled in return.",https://adultarrangements.com/wp-content/uploads/2024/04/Screenshot_20240410-195004_Gallery.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/Screenshot_20240410-211058_Gallery.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/Screenshot_20240410-200255_Gallery.jpg,,,,,,,,Female
1193,xxxoticaj,synergydating+xxxoticaj@gmail.com,xxxoticaj,"Busy, chatty and firm SD seeking cute SB to play with",01-01-1984,Open Relationship,well built,Rather not say,No,"Melbourne VIC, Australia",41.0,"I'm a busy professional but like to enjoy my good times when I chose to. Seeking a SB to share those times with. I'm gentle, articulate, respectful and caring.",progressive,thoughtful,growth,ambition,marriage,36.0,51.0,country wide,30km,photography,Keen to connect with a confident woman who knows her worth and enjoys being looked after.,https://adultarrangements.com/wp-content/uploads/2024/04/1000000027.jpg,,,,,,,,,,Male
1194,Mitchel,synergydating+Mitchel@gmail.com,Mitchel,Open top all suggestions,04-04-1989,Single,few extra pounds,,Vape,"Adelaide SA, Australia",36.0,"Im in my early thirties, im attracted to the both dynamic. Not in the Forbes 100 just yet but comfortable enough to be able to take care of any lady I might date.",creative,direct,career,honesty,short_term,31.0,46.0,country wide,10km,fashion,"Hoping to meet a genuine, playful woman for regular catch‑ups, laughter and shared experiences.",https://adultarrangements.com/wp-content/uploads/2024/04/20-pic-1.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/20-pic-2.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/20-pic-3.jpeg,,,,,,,,Male
1195,Wynterr,synergydating+Wynterr@gmail.com,Wynterr,Hey babe come say hi and have a chat ;),16-02-2005,Single,athletic,,Social,"Melbourne VIC, Australia",20.0,I’m Wynter and I’m from Fitzroy Melbourne and my favourite colour is pink. I have one kitten and her name is bunny,realistic,thoughtful,growth,growth,travel,18.0,30.0,country wide,5km,art,"Seeking a generous, established gentleman for a mutually beneficial connection. Let's enjoy the finer things in life together.",https://adultarrangements.com/wp-content/uploads/2024/04/IMG_6551.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/IMG_6148.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/IMG_5773.jpeg,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/IMG_6622.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/IMG_6603.jpeg,,,,Female
1196,Sammy 5 0,synergydating+Sammy 5 0@gmail.com,Sammy 5 0,I know my  Louboutins,08-06-1972,Single,well built,2,Social,"Parramatta NSW, Australia",53.0,"Hi Im Sammy, I own and run a haulage business. I was married long enough to know what a woman likes. I think my profile picture was taken when I brought my x yet another pair of designer shoes lol. Time to treat a new lady. Please drop me a line along with your shoe size lol.",optimistic,emotional,wealth,growth,long_term,48.0,63.0,country wide,5km,technology,"Looking for a relaxed, adventurous woman who enjoys chemistry, good company and a bit of indulgence.",https://adultarrangements.com/wp-content/uploads/2024/04/13-pic-1.jpeg,,,,,,,,,,Male
1197,DILF,synergydating+DILF@gmail.com,DILF,Help me not be dissapointed,08-04-1986,Single,athletic,,No,"Adelaide SA, Australia",39.0,"New to sugar dating, I've been through the other apps and not been very impressed. I can be a little reserved until I get to know someone to begin. I love keeping busy and fit and I'm told im not a bad cook. Love to get away camping in my 4WD but willing to up my game to clamping lol",realistic,emotional,community,independence,open,34.0,49.0,country wide,any,travel,"Looking for an elegant, open‑minded woman who enjoys being appreciated and treated well.",https://adultarrangements.com/wp-content/uploads/2024/04/14-pic-1.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/14-pic-2.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/14-pic-3.jpeg,,,,,,,,Male
1200,Corpcringe,synergydating+Corpcringe@gmail.com,Corpcringe,Do my thing and enjoy life,01-04-1990,Rather Not Say,athletic,,No,"Werribee VIC, Australia",35.0,"I'm a respectful, established gent who enjoys creating relaxed, enjoyable connections with the right person. I'm in my 35s and based in Werribee VIC, Australia.  I'm looking for a mutually beneficial, low-drama arrangement that suits us both and fits around our lifestyles. If you value discretion, respect and a bit of fun, we’ll get along well.",progressive,practical,wealth,adventure,travel,30.0,45.0,country wide,any,adventure,"Seeking a fun, easy‑going lady to share great dates, good conversation and a mutually rewarding connection.",https://adultarrangements.com/wp-content/uploads/2024/04/IMG_6565.jpeg,,,,,,,,,,Male
1202,Rocky,synergydating+Rocky@gmail.com,Rocky,Here for a good time,09-06-1971,Single,athletic,1,Light,"Perth WA, Australia",54.0,"Easy going, fun and generous. I try my best not to take things too seriously. Whats it they say ""don't sweat the small stuff""  I value my free time, I like to get out on the water and fish._x000D_
I know my way around a good bottle or red wine and can order our Italian in Italian.",extroverted,playful,career,adventure,casual,49.0,64.0,country wide,5km,sailing,"Looking for an elegant, open‑minded woman who enjoys being appreciated and treated well.",https://adultarrangements.com/wp-content/uploads/2024/04/21-pic-1.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/21-pic-2.jpeg,,,,,,,,,Male
1209,cccp461,synergydating+cccp461@gmail.com,cccp461,Looking for babe,27-02-1982,Rather Not Say,slim,Rather not say,No,"Hornsby NSW, Australia",43.0,"I'm a respectful, established gent who enjoys creating relaxed, enjoyable connections with the right person. I'm in my 43s and based in Hornsby NSW, Australia.  I'm looking for a mutually beneficial, low-drama arrangement that suits us both and fits around our lifestyles. If you value discretion, respect and a bit of fun, we’ll get along well.",ambitious,practical,health,adventure,long_term,38.0,53.0,country wide,10km,technology,Keen to connect with a confident woman who knows her worth and enjoys being looked after.,https://adultarrangements.com/wp-content/uploads/2024/04/9b270f52-40a5-470d-a2f7-2fbc97f49bef.jpeg,,,,,,,,,,Male
1211,Lionking,synergydating+Lionking@gmail.com,Lionking,"I am a really good teacher - writing, research, journalism, guitar, photography.",16-10-1969,Complicated,athletic,Rather not say,No,"Ashfield NSW, Australia",56.0,"I am not what most people expect me to be when they see my photos. I was born in Roselands, Australia's first shopping mall suburb, and went to a tough public high school. Have an Aussie accent, eat meat pies, and like cooking all sorts of food. But clean up well._x000D_
I work as an academic at a university and have given papers all over the world. I also play jazz and classical guitar, and make guitars in my spare time. I take excellent photographs if you need a portfolio.",introverted,emotional,travel,adventure,marriage,51.0,66.0,country wide,50km,photography,"Hoping to meet a genuine, playful woman for regular catch‑ups, laughter and shared experiences.",https://adultarrangements.com/wp-content/uploads/2024/04/Ray11a.jpg,,,,,,,,,,Male
1212,doublet,synergydating+doublet@gmail.com,doublet,"Generous, genuine gent • 34 • from Melbourne VIC, Australia • with a slim vibe",08-02-1991,Rather Not Say,slim,,No,"Melbourne VIC, Australia",34.0,"I'm a respectful, established gent who enjoys creating relaxed, enjoyable connections with the right person. I'm in my 34s and based in Melbourne VIC, Australia.  I'm looking for a mutually beneficial, low-drama arrangement that suits us both and fits around our lifestyles. If you value discretion, respect and a bit of fun, we’ll get along well.",introverted,practical,travel,loyalty,discuss,29.0,44.0,country wide,30km,cooking,Keen to connect with a confident woman who knows her worth and enjoys being looked after.,https://adultarrangements.com/wp-content/uploads/2024/04/IMG_4901.jpeg,,,,,,,,,,Male
1214,Tones93,synergydating+Tones93@gmail.com,Tones93,Looking for sugar baby for monthly meet,30-06-1993,Single,few extra pounds,,Light,"Brisbane QLD, Australia",32.0,6ft 4 good looking fifo worker just wanting a sb for a meet up twice a month,ambitious,thoughtful,growth,adventure,monogamous,27.0,42.0,country wide,10km,photography,Keen to connect with a confident woman who knows her worth and enjoys being looked after.,https://adultarrangements.com/wp-content/uploads/2024/04/IMG_3121.jpeg,,,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/04/IMG_8685.jpeg,,,,,Male
